Amount,Description,Transaction_ID
4946.04,Invoice PBZ-24-01157,3117
172145.21,Invoice PBZ-24-01160,3118
37133898.0,Invoice PBZ-24-01167,3119
34025911.0,Invoice PBZ-24-01177,3120
12323826.0,Invoice PBZ-24-01178,3121
5237607.0,Invoice PBZ-24-01180,3122
2232406.0,Invoice PBZ-24-01182,3123
3208706.0,Invoice PBZ-24-01185,3124
6176328.0,Invoice PBZ-24-01187,3125
7561301.0,Invoice PBZ-24-01201,3126
4245529.0,Invoice PBZ-24-01205,3127
3276524.0,Invoice PBZ-24-01206,3128
2539517.0,Invoice PBZ-24-01207,3129
1623784.0,Invoice PBZ-24-01208,3130
3068698.0,Invoice PBZ-24-01210,3131
2732024.0,Invoice PBZ-24-01211,3132
3420781.0,Invoice PBZ-24-01212,3133
2719451.0,Invoice PBZ-24-01213,3134
46526.58,Invoice PBZ-24-01215,3135
60492.9,Invoice PBZ-24-01216,3136
63538.2,Invoice PBZ-24-01217,3137
18622.5,Invoice PBZ-24-01219,3138
8014.08,Invoice PBZ-24-01226,3139
11720.48,Invoice PBZ-24-01228,3140
14881.38,Invoice PBZ-24-01236,3141
31369.8,Invoice PBZ-24-01243,3142
30627.3,Invoice PBZ-24-01247,3143
28470.44,Invoice PBZ-24-01254,3144
4570.24,Invoice PBZ-24-01256,3145
18222.7,Invoice PBZ-24-01257,3146
5839.5,Invoice PBZ-24-01258,3147
1274.0,Invoice PBZ-24-01259,3148
16321.5,Invoice PBZ-24-01260,3149
13784.32,Invoice PBZ-24-01261,3150
1700.62,Invoice PBZ-24-01264,3151
133814.36,Invoice PBZ-24-01265,3152
2202.18,Invoice PBZ-24-01209,3153
2167.89,Invoice PBZ-24-01214,3154
34205.21,Invoice PBZ-24-01165,3155
4556595.0,Invoice PBZ-24-01271,3156
6533.65,Invoice PBZ-24-01305,3157
8331.93,Invoice PBZ-24-01306,3158
5.76,Credit Memo PBZ-24-01279,3159
4024000.0,Invoice PBZ-24-01312,3160
74296.8,Order SODDG24-00144,3161
4570.24,Order SODDG24-00249,3162
1029904.51,Order SOETH24-00026,3163
133814.36,Order SOETH24-00291,3164
98361.0,Order SOOIL24-00022,3165
36462.08,Order SOWDG24-00049,3166
40275.2,Order SOWDG24-00069,3167
2579940.0,Order SODDG24-00024,3168
24909210.0,Order SODDG24-00079,3169
27733860.0,Order SODDG24-00119,3170
5397283.0,Order SODDG24-00183,3171
2141300.0,Order SODDG24-00250,3172
785569.01,Order SOETH24-00210,3173
12681660.0,Order SOWDG24-00047,3174
31369.8,Order SODDG24-00215,3175
795658.04,Order SOETH24-00370,3176
804403.99,Order SOETH24-00371,3177
807032.49,Order SOETH24-00373,3178
4512.64,Order SOGRW24-00026,3179
10272.0,Order SOWDG24-00076,3180
807032.49,Return Order SRETH24-00007,3181
600.0,PVP+03922 JSC KURANA compensation,3182
2080210.0,Order SOGRW24-00024,3183
4926.24,Invoice SIVI24-00012,3184
4926.24,Invoice SIVI24-00013,3185
1633538.0,Invoice SIVI24-00023,3186
1098974.0,Invoice SIVI24-00029,3187
2394344.0,Invoice SIVI24-00030,3188
2650274.0,Invoice SIVI24-00026,3189
3545586.0,Invoice SIVI24-00028,3190
875690.0,Invoice SIVI24-00033,3191
2296828.0,Invoice SIVI24-00034,3192
2057613.0,Invoice SIVI24-00036,3193
6411.75,Invoice SIVI24-00041,3194
5229.0,Invoice SIVI24-00042,3195
6345.36,Invoice SIVI24-00043,3196
4018.56,Invoice SIVI24-00044,3197
1235.52,Invoice SIVI24-00046,3198
18544.4,Invoice SIVI24-00047,3199
4494.48,Invoice SIVI24-00048,3200
4858.02,Invoice SIVI24-00049,3201
4960.46,Invoice SIVI24-00050,3202
13746.0,Invoice SIVI24-00045,3203
4551.3,Invoice SIVI24-00051,3204
3561.6,Invoice SIVI24-00052,3205
1862.4,Invoice SIVI24-00053,3206
34427.4,Invoice SIVI24-00054,3207
9902.1,Invoice SIVI24-00055,3208
19285.5,Invoice SIVI24-00056,3209
19474.32,Invoice SIVI24-00057,3210
1098494.0,Invoice SIVI24-00027,3211
2989649.0,Invoice SIVI24-00031,3212
2818867.0,Invoice SIVI24-00035,3213
28470.44,Credit Memo SCVI24-00010,3214
24167.96,Credit Memo SCVI24-00011,3215
28470.44,Invoice SIVI24-00105,3216
24167.96,Invoice SIVI24-00106,3217
577.3,Invoice SIVI24-00162,3218
5756.72,Invoice SIVI24-00163,3219
1171324.0,Invoice SIVI24-00165,3220
9869119.0,Invoice SIVI24-00167,3221
2658110.0,Invoice SIVI24-00164,3222
9469069.0,Invoice SIVI24-00166,3223
3122715.0,Invoice SIVI24-00168,3224
3050.46,Invoice SIVI24-00289,3225
56059.74,Credit Memo SCVI24-00014,3226
47885.6,Credit Memo SCVI24-00012,3227
40136.4,Order SOGRW24-00004,3228
47885.6,Invoice SIVI24-00302,3229
1365810.31,Invoice SIVI24-00404,3230
1365810.31,Credit Memo SCVI24-00016,3231
1365810.31,Invoice SIVI24-00405,3232
121301.4,Order SOC5524-00026,3233
5624.0,Order SOHSK24-00003,3234
23170464.0,Order SOOIL24-00050,3235
30159500.0,Order SOWBF24-00023,3236
933.81,Credit Memo SCVI24-00017,3237
410.07,Credit Memo SCVI24-00018,3238
787.13,Credit Memo SCVI24-00019,3239
3561.6,Credit Memo SCVI24-00021,3240
3561.6,Invoice SIVI24-00425,3241
925.76,KH1070+43-60000 PBZ-24-00485 PBZ-24-00622 PBZ-24-00621 PBZ-24-00620 PBZ-24-00619 PBZ-24-00618 PBZ-24,3242
8398.68,KH1070+43-70000 PBZ-24-00737 PBZ-24-00744 PBZ-24-00623 PBZ-24-00622,3243
1091219.45,Invoice SIVI24-00588,3244
365417.0,Invoice SIVI24-00587,3245
3709.44,Invoice SIVI24-00597,3246
1896.0,Invoice SIVI24-00604,3247
24.9,Invoice SIVI24-00620,3248
209572.0,Invoice SIVI24-00630,3249
170053.0,Invoice SIVI24-00614,3250
5363.0,Credit Memo SCVI24-00027,3251
1759.0,Invoice SIVI24-00913,3252
47885.6,Credit Memo SCVI24-00058,3253
47885.6,Invoice SIVI24-01089,3254
12929.12,Credit Memo SCVI24-00060,3255
12929.12,Invoice SIVI24-01094,3256
10534.84,Credit Memo SCVI24-00065,3257
1183259.0,Invoice SIVI24-00021,3258
14169050.0,Order SOWBF24-00001,3259
881540.81,Invoice SIVI24-00069,3260
94320.14,Invoice SIVI24-00634,3261
12898.24,Invoice SIVI24-00014,3262
324123.48,Invoice SIVI24-00015,3263
4946.04,Invoice SIVI24-00016,3264
4969.8,Invoice SIVI24-00017,3265
4950.0,Invoice SIVI24-00018,3266
4775.76,Invoice SIVI24-00020,3267
4704.48,Invoice SIVI24-00022,3268
4953.96,Invoice SIVI24-00025,3269
4957.92,Invoice SIVI24-00024,3270
619480.52,Invoice SIVI24-00032,3271
949459.28,Invoice SIVI24-00067,3272
769395.14,Invoice SIVI24-00068,3273
2909392.0,Invoice SIVI24-00090,3274
948690.0,Invoice SIVI24-00098,3275
1081989.0,Invoice SIVI24-00076,3276
7796.17,Invoice SIVI24-00077,3277
2533383.0,Invoice SIVI24-00092,3278
4435.2,Invoice SIVI24-00125,3279
23969.4,Invoice SIVI24-00128,3280
11440.0,Invoice SIVI24-00149,3281
9650189.0,Invoice SIVI24-00118,3282
10111184.0,Invoice SIVI24-00119,3283
8891603.0,Invoice SIVI24-00121,3284
4204.2,Invoice SIVI24-00145,3285
6788.02,Invoice SIVI24-00181,3286
2582456.0,Invoice SIVI24-00169,3287
2633574.0,Invoice SIVI24-00184,3288
324123.48,Credit Memo SCVI24-00013,3289
324123.48,Invoice SIVI24-00191,3290
2104718.0,Order SODDG24-00208,3291
9280588.0,Order SOHSK24-00018,3292
16325724.0,Order SOOIL24-00009,3293
15524800.0,Order SOOIL24-00046,3294
4730.7,Invoice SIVI24-00307,3295
218399.94,Order SODDG24-00019,3296
52880.1,Order SODDG24-00052,3297
11440.0,Credit Memo SCVI24-00020,3298
11440.0,Invoice SIVI24-00424,3299
255560.0,Invoice SIVI24-00589,3300
200185.0,Invoice SIVI24-00591,3301
221361.0,Invoice SIVI24-00602,3302
179649.0,Invoice SIVI24-00616,3303
201412.0,Invoice SIVI24-00617,3304
173391.0,Invoice SIVI24-00624,3305
94298.81,Invoice SIVI24-00635,3306
52428.68,Invoice SIVI24-00636,3307
11440.0,Credit Memo SCVI24-00056,3308
11440.0,Invoice SIVI24-01074,3309
305532.0,Invoice SIVI24-01512,3310
17943.4,Invoice SIVI24-00019,3311
932562.0,Invoice SIVI24-00070,3312
896684.98,Invoice SIVI24-00071,3313
766613.66,Invoice SIVI24-00073,3314
7559256.0,Invoice SIVI24-00079,3315
5124983.0,Invoice SIVI24-00080,3316
18517.2,Invoice SIVI24-00129,3317
4739.82,Invoice SIVI24-00132,3318
4546.8,Invoice SIVI24-00134,3319
17367.04,Invoice SIVI24-00137,3320
10187.7,Invoice SIVI24-00150,3321
1269.96,Invoice SIVI24-00154,3322
6396.3,Invoice SIVI24-00159,3323
9418665.0,Invoice SIVI24-00122,3324
4559.1,Invoice SIVI24-00131,3325
42192.0,Invoice SIVI24-00152,3326
11259.84,Invoice SIVI24-00180,3327
3069336.0,Invoice SIVI24-00188,3328
6523.48,Invoice SIVI24-00182,3329
7700280.0,Order SOOIL24-00042,3330
44915.2,Order SOB6524-00021,3331
253698.12,Order SODDG24-00160,3332
40220.1,Order SOC5524-00018,3333
180172.0,Invoice SIVI24-00592,3334
2812.8,Invoice SIVI24-00606,3335
24.84,Invoice SIVI24-00621,3336
70905.74,Invoice SIVI24-00637,3337
63300.24,Invoice SIVI24-00638,3338
52404.54,Invoice SIVI24-00640,3339
17943.4,Invoice SIVI24-00037,3340
793595.91,Invoice SIVI24-00072,3341
6015805.0,Invoice SIVI24-00088,3342
869000.0,Invoice SIVI24-00101,3343
44456.35,Invoice SIVI24-00089,3344
3312986.0,Invoice SIVI24-00099,3345
10127.08,Invoice SIVI24-00135,3346
18849.4,Invoice SIVI24-00141,3347
28515.08,Invoice SIVI24-00143,3348
10274.7,Invoice SIVI24-00151,3349
2283.6,Invoice SIVI24-00155,3350
5149.2,Invoice SIVI24-00160,3351
24538676.0,Invoice SIVI24-00120,3352
4549.38,Invoice SIVI24-00139,3353
143907.72,Invoice SIVI24-00177,3354
2803804.0,Invoice SIVI24-00183,3355
3219271.0,Invoice SIVI24-00187,3356
88268.4,Invoice SIVI24-00153,3357
9047.52,Order SODDG24-00042,3358
33483400.0,Order SOOIL24-00025,3359
3527160.0,Order SOWDG24-00077,3360
41867.84,DEVIZABEFOLY…S112 AVENUE KLEBER,3361
804460.06,Invoice SIVI24-00542,3362
1267074.0,Invoice SIVI24-00590,3363
1104329.0,Invoice SIVI24-00600,3364
2667.0,Invoice SIVI24-00618,3365
56065.38,Invoice SIVI24-00639,3366
2382.32,Invoice SIVI24-00039,3367
5041.08,Invoice SIVI24-00040,3368
4942.08,Invoice SIVI24-00038,3369
5956230.0,Invoice SIVI24-00081,3370
3832441.0,Invoice SIVI24-00085,3371
9710928.0,Invoice SIVI24-00087,3372
1237653.0,Invoice SIVI24-00091,3373
5394503.0,Invoice SIVI24-00093,3374
2213179.0,Invoice SIVI24-00094,3375
2961488.0,Invoice SIVI24-00095,3376
6164929.0,Invoice SIVI24-00096,3377
1128753.0,Invoice SIVI24-00097,3378
9853392.0,Invoice SIVI24-00100,3379
18548.88,Invoice SIVI24-00138,3380
8084.96,Invoice SIVI24-00142,3381
19000.8,Invoice SIVI24-00146,3382
19770.92,Invoice SIVI24-00148,3383
9822.3,Invoice SIVI24-00158,3384
10621.38,Invoice SIVI24-00144,3385
2279.76,Invoice SIVI24-00172,3386
292608.0,Invoice SIVI24-00176,3387
11086.68,Invoice SIVI24-00179,3388
3082699.0,Invoice SIVI24-00185,3389
2703358.0,Invoice SIVI24-00186,3390
9050.88,Invoice SIVI24-00175,3391
3314189.0,Invoice SIVI24-00283,3392
73322.9,Order SOOIL24-00017,3393
800761.81,Invoice SIVI24-00296,3394
2172584.0,Invoice SIVI24-00353,3395
11005.5,Invoice SIVI24-00415,3396
11652660.0,Order SODDG24-00205,3397
55100.2,Invoice SIVI24-00574,3398
7463.04,Invoice SIVI24-00598,3399
190421.0,Invoice SIVI24-00623,3400
425882.0,Invoice SIVI24-00626,3401
8013573.0,Invoice SIVI24-00628,3402
264.0,Invoice SIVI24-00633,3403
54566.09,Invoice SIVI24-00641,3404
425882.0,Credit Memo SCVI24-00025,3405
190421.0,Credit Memo SCVI24-00052,3406
4953.96,Invoice SIVI24-00002,3407
4953.96,Invoice SIVI24-00011,3408
4953.96,Invoice SIVI24-00009,3409
4953.96,Invoice SIVI24-00010,3410
61283202.0,Invoice SIVI24-00075,3411
2220554.0,Invoice SIVI24-00078,3412
11779880.0,Invoice SIVI24-00083,3413
6541770.0,Invoice SIVI24-00084,3414
8721535.0,Invoice SIVI24-00086,3415
12852316.0,Invoice SIVI24-00082,3416
2148.84,Invoice SIVI24-00123,3417
889839.0,Invoice SIVI24-00124,3418
19786.68,Invoice SIVI24-00133,3419
11938.56,Invoice SIVI24-00136,3420
118125.0,Invoice SIVI24-00147,3421
4230.0,Invoice SIVI24-00157,3422
9476638.0,Invoice SIVI24-00116,3423
3108391.0,Invoice SIVI24-00117,3424
42182.7,Invoice SIVI24-00126,3425
67601.16,Invoice SIVI24-00130,3426
18493.8,Invoice SIVI24-00140,3427
9293.68,Invoice SIVI24-00156,3428
4486.41,Invoice SIVI24-00161,3429
7786726.0,Invoice SIVI24-00170,3430
18044552.0,Invoice SIVI24-00173,3431
19445.7,Invoice SIVI24-00174,3432
46784.4,Invoice SIVI24-00178,3433
45932.6,Invoice SIVI24-00127,3434
82688.1,Invoice SIVI24-00189,3435
3039364.0,Invoice SIVI24-00282,3436
416386.02,Order SODDG24-00163,3437
10446415.0,Order SODDG24-00221,3438
10811171.0,Order SOWDG24-00080,3439
19504.8,Invoice SIVI24-00306,3440
4953.0,Invoice SIVI24-00308,3441
29502.72,Order SODDG24-00220,3442
19488.6,Order SOOIL24-00004,3443
365709.0,Invoice SIVI24-00593,3444
759.39,Invoice SIVI24-00613,3445
208610.0,Invoice SIVI24-00631,3446
936898.84,Invoice SIVI24-00074,3447
812468.44,Invoice SIVI24-00298,3448
922955.2,Invoice SIVI24-00299,3449
71235.48,Invoice SIVI24-00642,3450
415115.87,Invoice SIVI24-00790,3451
258616.86,Invoice SIVI24-00791,3452
4922.28,Invoice SIVI24-00058,3453
12756.8,Invoice SIVI24-00059,3454
4831.2,Invoice SIVI24-00062,3455
744737.02,Invoice SIVI24-00066,3456
12751.36,Invoice SIVI24-00171,3457
9866122.0,Invoice SIVI24-00197,3458
3472942.0,Invoice SIVI24-00199,3459
9850374.0,Invoice SIVI24-00200,3460
2612676.0,Invoice SIVI24-00205,3461
6935.47,Invoice SIVI24-00208,3462
3165881.0,Invoice SIVI24-00224,3463
992124.0,Invoice SIVI24-00236,3464
17819.2,Invoice SIVI24-00247,3465
4069.12,Invoice SIVI24-00251,3466
18535.6,Invoice SIVI24-00256,3467
2938497.0,Invoice SIVI24-00193,3468
10063444.0,Invoice SIVI24-00203,3469
2699004.0,Invoice SIVI24-00218,3470
3124740.0,Invoice SIVI24-00226,3471
2322.0,Invoice SIVI24-00246,3472
13864.34,Invoice SIVI24-00249,3473
1123.08,Invoice SIVI24-00277,3474
7054898.0,Order SODDG24-00186,3475
39407.36,Order SOC5524-00005,3476
10876800.0,Order SODDG24-00132,3477
14244.3,Invoice SIVI24-00311,3478
14716.8,Order SOB6524-00025,3479
778833.63,Invoice SIVI24-00545,3480
200505.0,Invoice SIVI24-00594,3481
231496.0,Invoice SIVI24-00603,3482
865.06,Invoice SIVI24-00605,3483
177698.0,Invoice SIVI24-00625,3484
52402.34,Invoice SIVI24-00643,3485
4621.62,Return Order SRDDG24-00003,3486
4743.76,Return Order SRDDG24-00005,3487
14244.3,Credit Memo SCVI24-00054,3488
14244.3,Invoice SIVI24-01072,3489
4961.88,Invoice SIVI24-00063,3490
4965.84,Invoice SIVI24-00064,3491
4965.84,Invoice SIVI24-00065,3492
1204606.0,Invoice SIVI24-00196,3493
9420606.0,Invoice SIVI24-00216,3494
3090483.0,Invoice SIVI24-00220,3495
3173405.0,Invoice SIVI24-00221,3496
9050.02,Invoice SIVI24-00243,3497
9786.96,Invoice SIVI24-00253,3498
11172.94,Invoice SIVI24-00262,3499
17381.1,Invoice SIVI24-00263,3500
4348.8,Invoice SIVI24-00264,3501
18549.2,Invoice SIVI24-00267,3502
9562495.0,Invoice SIVI24-00195,3503
2739898.0,Invoice SIVI24-00214,3504
4719.0,Invoice SIVI24-00258,3505
5237.54,Invoice SIVI24-00260,3506
64997.4,Order SODDG24-00072,3507
38208.24,Order SODDG24-00194,3508
7452400.0,Order SOOIL24-00072,3509
6013.28,Invoice SIVI24-00399,3510
305532.0,Invoice SIVI24-00595,3511
190602.0,Invoice SIVI24-00615,3512
7799603.0,Invoice SIVI24-00629,3513
5019.56,Return Order SRDDG24-00007,3514
297363.0,Credit Memo SCVI24-00097,3515
4981.68,Invoice SIVI24-00102,3516
4950.0,Invoice SIVI24-00103,3517
4724.28,Invoice SIVI24-00104,3518
4744.08,Invoice SIVI24-00108,3519
8984692.0,Invoice SIVI24-00192,3520
5298846.0,Invoice SIVI24-00201,3521
5192795.0,Invoice SIVI24-00206,3522
2134685.0,Invoice SIVI24-00213,3523
16989237.0,Invoice SIVI24-00215,3524
9853392.0,Invoice SIVI24-00222,3525
2643198.0,Invoice SIVI24-00223,3526
2926766.0,Invoice SIVI24-00227,3527
1800733.0,Invoice SIVI24-00245,3528
47823.6,Invoice SIVI24-00252,3529
27398.76,Invoice SIVI24-00254,3530
11299.8,Invoice SIVI24-00266,3531
19765.2,Invoice SIVI24-00271,3532
30282.24,Invoice SIVI24-00274,3533
14486.92,Invoice SIVI24-00276,3534
20001.3,Invoice SIVI24-00281,3535
5792446.0,Invoice SIVI24-00202,3536
34131.24,Invoice SIVI24-00248,3537
16819.2,Invoice SIVI24-00269,3538
6757.0,Invoice SIVI24-00270,3539
16362131.0,Order SODDG24-00171,3540
47567.62,Order SODDG24-00172,3541
83381.76,Order SODDG24-00211,3542
740616.3,Invoice SIVI24-00297,3543
1282.0,Invoice SIVI24-00398,3544
2355871.0,Order SODDG24-00185,3545
556590.0,Invoice SIVI24-00601,3546
1036.85,Invoice SIVI24-00608,3547
52368.4,Invoice SIVI24-00645,3548
895300.0,Invoice SIVI24-00785,3549
4950.0,Invoice SIVI24-00109,3550
4946.04,Invoice SIVI24-00111,3551
4950.0,Invoice SIVI24-00112,3552
4950.0,Invoice SIVI24-00113,3553
14095.04,Invoice SIVI24-00114,3554
4946.04,Invoice SIVI24-00115,3555
4900.0,Invoice SIVI24-00107,3556
5025.44,Invoice SIVI24-00110,3557
51370.23,Invoice SIVI24-00194,3558
3239549.0,Invoice SIVI24-00204,3559
21206597.0,Invoice SIVI24-00209,3560
39811604.0,Invoice SIVI24-00210,3561
13536473.0,Invoice SIVI24-00211,3562
5174513.0,Invoice SIVI24-00212,3563
7268909.0,Invoice SIVI24-00217,3564
5654421.0,Invoice SIVI24-00219,3565
5215128.0,Invoice SIVI24-00225,3566
6495913.0,Invoice SIVI24-00228,3567
6371463.0,Invoice SIVI24-00229,3568
13969736.0,Invoice SIVI24-00232,3569
12964759.0,Invoice SIVI24-00233,3570
4779500.0,Invoice SIVI24-00234,3571
6676492.0,Invoice SIVI24-00235,3572
4696473.0,Invoice SIVI24-00237,3573
2769235.0,Invoice SIVI24-00238,3574
2484120.0,Invoice SIVI24-00240,3575
2814330.0,Invoice SIVI24-00242,3576
8753.48,Invoice SIVI24-00244,3577
39541.84,Invoice SIVI24-00250,3578
75351.9,Invoice SIVI24-00257,3579
13880.1,Invoice SIVI24-00259,3580
74931.2,Invoice SIVI24-00261,3581
13163.4,Invoice SIVI24-00265,3582
61835.1,Invoice SIVI24-00268,3583
34427.4,Invoice SIVI24-00273,3584
11700.48,Invoice SIVI24-00275,3585
3397.68,Invoice SIVI24-00278,3586
6426.0,Invoice SIVI24-00279,3587
4222.8,Invoice SIVI24-00280,3588
2137089.0,Invoice SIVI24-00198,3589
1480.82,Invoice SIVI24-00239,3590
9455874.0,Invoice SIVI24-00241,3591
23733.6,Invoice SIVI24-00255,3592
3446.78,Invoice SIVI24-00285,3593
14241.36,Invoice SIVI24-00272,3594
4927.44,Invoice SIVI24-00287,3595
4982.32,Invoice SIVI24-00288,3596
851642.0,Order SOHSK24-00006,3597
751077.75,Invoice SIVI24-00301,3598
3446.78,Credit Memo SCVI24-00015,3599
2267.34,Invoice SIVI24-00303,3600
18045.0,Invoice SIVI24-00305,3601
9804.6,Invoice SIVI24-00309,3602
19696.0,Invoice SIVI24-00310,3603
2110.24,Invoice SIVI24-00391,3604
122515.8,Invoice SIVI24-00397,3605
13017.92,Order SOC5524-00007,3606
88463.1,Order SOC5524-00024,3607
1734.0,Order SOWDG24-00089,3608
293980.0,Invoice SIVI24-00328,3609
252578.0,Invoice SIVI24-00596,3610
3136.32,Invoice SIVI24-00599,3611
51.12,Invoice SIVI24-00622,3612
518.0,Invoice SIVI24-00632,3613
3081.83,Invoice SIVI24-00619,3614
52421.38,Invoice SIVI24-00644,3615
768733.59,Invoice SIVI24-00284,3616
932958.68,Invoice SIVI24-00294,3617
52383.6,Invoice SIVI24-00646,3618
70935.9,Invoice SIVI24-00647,3619
1607495.0,Invoice SIVI24-00304,3620
789614.73,Invoice SIVI24-00546,3621
875462.15,Invoice SIVI24-00551,3622
62332.0,Invoice SIVI24-00610,3623
980049.06,Invoice SIVI24-00293,3624
63957.14,Invoice SIVI24-00648,3625
16427.45,Invoice SIVI24-00190,3626
15798.8,Invoice SIVI24-00207,3627
2425.0,Invoice SIVI24-00230,3628
4926.24,Invoice SIVI24-00231,3629
892953.29,Invoice SIVI24-00300,3630
8498007.0,Invoice SIVI24-00317,3631
6142413.0,Invoice SIVI24-00320,3632
2674762.0,Invoice SIVI24-00323,3633
1199185.0,Invoice SIVI24-00344,3634
14729.4,Invoice SIVI24-00365,3635
5625.48,Invoice SIVI24-00367,3636
1476.3,Invoice SIVI24-00379,3637
85000.0,Invoice SIVI24-00412,3638
17946.9,Invoice SIVI24-00413,3639
57663.31,Invoice SIVI24-00649,3640
17578.4,Invoice SIVI24-00286,3641
310173.82,Invoice SIVI24-00292,3642
172470.2,Order SOB6524-00011,3643
1793232.0,Order SOHSK24-00001,3644
2703678.0,Invoice SIVI24-00329,3645
9010.9,Invoice SIVI24-00350,3646
9162072.0,Invoice SIVI24-00351,3647
4809.56,Invoice SIVI24-00370,3648
14831.4,Invoice SIVI24-00393,3649
3349476.0,Invoice SIVI24-00326,3650
4174100.0,Order SODDG24-00207,3651
4946.04,Invoice SIVI24-00290,3652
4946.04,Invoice SIVI24-00291,3653
3285744.0,Invoice SIVI24-00333,3654
2958922.0,Invoice SIVI24-00334,3655
9905492.0,Invoice SIVI24-00335,3656
3232023.0,Invoice SIVI24-00339,3657
4674413.0,Invoice SIVI24-00346,3658
43582.56,Invoice SIVI24-00359,3659
37160.6,Invoice SIVI24-00369,3660
19640.4,Invoice SIVI24-00371,3661
17400.32,Invoice SIVI24-00381,3662
20797.0,Invoice SIVI24-00384,3663
19727.25,Invoice SIVI24-00395,3664
144690.0,Invoice SIVI24-00396,3665
3007702.0,Invoice SIVI24-00313,3666
713892.0,Invoice SIVI24-00355,3667
13853.2,Invoice SIVI24-00377,3668
12885.3,Invoice SIVI24-00387,3669
2294.48,Invoice SIVI24-00409,3670
775476.31,Invoice SIVI24-00410,3671
945861.33,Invoice SIVI24-00411,3672
37130.8,Order SOOIL24-00016,3673
1278570.0,Order SOWDG24-00085,3674
917932.65,Invoice SIVI24-00552,3675
939.2,Invoice SIVI24-00607,3676
63948.98,Invoice SIVI24-00651,3677
52429.37,Invoice SIVI24-00652,3678
4902.48,Invoice SIVI24-00295,3679
19795236.0,Invoice SIVI24-00319,3680
5152098.0,Invoice SIVI24-00321,3681
5921626.0,Invoice SIVI24-00325,3682
7970876.0,Invoice SIVI24-00327,3683
18768934.0,Invoice SIVI24-00337,3684
3274593.0,Invoice SIVI24-00348,3685
6664043.0,Invoice SIVI24-00349,3686
5022539.0,Invoice SIVI24-00354,3687
17385.68,Invoice SIVI24-00360,3688
23376.6,Invoice SIVI24-00361,3689
13068.0,Invoice SIVI24-00368,3690
14610.92,Invoice SIVI24-00383,3691
18691.4,Invoice SIVI24-00386,3692
6355.44,Invoice SIVI24-00388,3693
5920.02,Invoice SIVI24-00389,3694
21802.2,Invoice SIVI24-00394,3695
12175419.0,Invoice SIVI24-00343,3696
15892.8,Invoice SIVI24-00385,3697
8582.4,Invoice SIVI24-00400,3698
769214.55,Invoice SIVI24-00401,3699
32638.21,Order SODDG24-00191,3700
5839.5,Order SODDG24-00246,3701
17617.0,Order SOOIL24-00070,3702
3342936.0,Order SOWDG24-00083,3703
9873996.0,Invoice SIVI24-00537,3704
52416.37,Invoice SIVI24-00650,3705
5841.6,Invoice SIVI24-00312,3706
19796.13,Invoice SIVI24-00315,3707
7387501.0,Invoice SIVI24-00316,3708
19706783.0,Invoice SIVI24-00318,3709
10407971.0,Invoice SIVI24-00322,3710
3268891.0,Invoice SIVI24-00324,3711
17881648.0,Invoice SIVI24-00330,3712
36812487.0,Invoice SIVI24-00331,3713
4752937.0,Invoice SIVI24-00332,3714
5686450.0,Invoice SIVI24-00336,3715
4900422.0,Invoice SIVI24-00338,3716
15802548.0,Invoice SIVI24-00340,3717
8845074.0,Invoice SIVI24-00341,3718
11706352.0,Invoice SIVI24-00342,3719
9081402.0,Invoice SIVI24-00345,3720
9348140.0,Invoice SIVI24-00347,3721
3215640.0,Invoice SIVI24-00352,3722
29664.26,Invoice SIVI24-00357,3723
43003.14,Invoice SIVI24-00358,3724
22936.08,Invoice SIVI24-00362,3725
63676.8,Invoice SIVI24-00363,3726
57575.7,Invoice SIVI24-00364,3727
9726.6,Invoice SIVI24-00366,3728
9948.5,Invoice SIVI24-00372,3729
45017.6,Invoice SIVI24-00373,3730
26421.54,Invoice SIVI24-00378,3731
15568.32,Invoice SIVI24-00382,3732
6253.28,Invoice SIVI24-00390,3733
18045.0,Invoice SIVI24-00392,3734
13586.82,Invoice SIVI24-00314,3735
2416298.0,Order SODDG24-00173,3736
53504.56,Order SODDG24-00177,3737
8053220.0,Order SODDG24-00206,3738
9920.92,Order SODDG24-00209,3739
31323780.0,Order SODDG24-00210,3740
3186990.0,Order SOWDG24-00086,3741
833432.98,Invoice SIVI24-00421,3742
23104.19,Invoice SIVI24-00426,3743
112787.8,Invoice SIVI24-00427,3744
275659.98,Invoice SIVI24-00428,3745
23104.19,Credit Memo SCVI24-00022,3746
275659.98,Credit Memo SCVI24-00023,3747
275659.98,Invoice SIVI24-00463,3748
23104.19,Invoice SIVI24-00464,3749
14398.2,Invoice SIVI24-00533,3750
12137.08,Invoice SIVI24-00569,3751
2280463.0,Invoice SIVI24-00573,3752
80448.2,Invoice SIVI24-00575,3753
56972.21,Invoice SIVI24-00653,3754
14398.2,Credit Memo SCVI24-00055,3755
14398.2,Invoice SIVI24-01073,3756
